Region,TownSize,Gender,Age,EducationYears,JobCategory,EmploymentLength,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,equivalence_class,re_identification_risk,scenario_one,scenario_two,scenario_three,scenario_four
4,5,0,64 and Over,6 - 12,5,30 and Over,10 - 40,7.788384029295651,0.6921085665399843,-0.6693411595176413,0,1,2,0,0,0,0,1,2,0,0,5.618614739403443,35,,0,3,39.05584408586239,9,230.92,0,72,63.7,4728.1,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,0,1,1,0,21,0,0,0,0,1,4-5-0-6 - 12-5,0.5,0.09375,0.15,0.1725,0.5
2,1,1,34 - 44,16 and Over,1,5 - 10,40 - 80,10.357967194624866,5.31650265129297,4.080729265064105,0,1,4,3,0,0,0,1,2,1,0,27.704525900891095,30,,1,3,22.3964418690644,13,543.06,1,54,11.1,627.95,1,57.1,3028.8,1,1,53.05,2812.9,1,1,1,4,1,1,1,1,0,24,1,1,1,1,1,2-1-1-16 and Over-1,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
1,1,1,24 and Under,12 - 16,3,5 and Under,10 - 40,6.404903521647097,-0.00824049369806959,0.3037219671611202,0,0,1,0,0,0,0,0,1,1,1,7.805196171459427,20,,1,3,0.46096312965254416,5,115.48,0,3,2.2,11.7,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,17,0,1,0,0,0,1-1-1-12 - 16-3,0.0625,0.01171875,0.01875,0.0215625,0.0625
1,2,1,24 and Under,12 - 16,1,5 and Under,10 - 40,3.9787959596619706,0.49451834983720283,3.229122251473274,0,0,3,1,0,1,0,1,2,1,0,6.744869248053802,28,,1,5,4.699947339514715,8,170.36,0,39,8.7,319.9,1,25.9,1039.2,1,0,0.0,0.0,1,0,1,3,0,0,0,0,0,17,1,1,0,0,1,1-2-1-12 - 16-1,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
3,2,0,24 - 34,6 - 12,1,5 and Under,40 - 80,19.583577773875962,2.2036361240987468,5.262078379561089,1,0,3,0,0,0,0,0,2,1,0,18.67360778423408,25,,0,3,2.0454098250002035,9,161.16,1,8,5.75,31.6,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,17,0,1,1,0,0,3-2-0-6 - 12-1,0.125,0.0234375,0.0375,0.043125,0.125
5,3,1,64 and Over,16 and Over,5,20 - 25,120 - 160,15.957694217231243,8.02683234949965,12.983771371393718,0,0,1,1,1,0,0,1,1,1,1,83.42238733342285,22,,1,4,29.54671662101278,9,388.21,0,67,30.95,2076.65,0,0.0,0.0,1,0,0.0,0.0,1,0,0,2,0,0,1,1,0,12,1,1,0,0,1,5-3-1-16 and Over-5,1.0,0.1875,0.3,0.345,1.0
5,5,1,54 - 64,12 - 16,1,15 - 20,80 - 120,8.177451009921715,0.7857405376936937,5.2793857671823226,0,1,2,4,4,0,0,1,0,-1,-1,0.18516124125950495,30,,0,1,32.34079752988974,12,223.13,0,58,14.3,798.9,1,26.0,1422.1,1,0,0.0,0.0,1,0,0,4,0,0,0,0,1,21,1,1,1,0,1,5-5-1-12 - 16-1,0.047619047619047616,0.008928571428571428,0.014285714285714284,0.016428571428571428,0.047619047619047616
4,1,1,44 - 54,12 - 16,1,5 and Under,40 - 80,13.078570547330786,1.919548730528428,8.294336718842457,0,0,1,0,0,0,0,0,2,1,0,28.038852415560697,26,,1,4,11.094015707529481,12,318.24,1,24,7.7,168.75,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,4-1-1-12 - 16-1,0.08333333333333333,0.015625,0.024999999999999998,0.028749999999999998,0.08333333333333333
5,1,1,24 - 34,12 - 16,6,5 - 10,10 - 40,19.019759452656103,2.3216537730731517,3.461082442610207,0,1,4,5,0,0,0,0,1,1,0,19.75536836661327,23,,0,4,5.198341310942899,13,420.15,0,11,6.8,81.3,0,0.0,0.0,1,1,23.7,279.7,0,0,0,0,1,1,1,0,0,18,0,1,1,0,0,5-1-1-12 - 16-6,0.25,0.046875,0.075,0.08625,0.25
4,4,1,24 and Under,16 and Over,1,5 and Under,10 - 40,14.015937044905337,0.14056584367519104,2.3623794486280603,0,1,2,7,1,0,0,1,2,1,1,12.798949840888431,35,,1,2,6.854847046668972,11,272.18,0,62,13.3,820.55,1,70.45,4310.95,1,1,100.3,6010.0,1,1,1,4,1,1,1,1,1,19,1,1,1,1,0,4-4-1-16 and Over-1,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
4,4,0,24 and Under,6 - 12,6,5 and Under,10 - 40,8.291257431269889,1.1839857487707497,0.7745362087395009,1,1,3,0,0,0,0,0,3,1,0,8.346932938601098,33,,1,2,0.7260473979193192,14,231.4,1,25,6.15,162.4,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4-4-0-6 - 12-6,0.5,0.09375,0.15,0.1725,0.5
4,1,1,24 and Under,12 - 16,5,5 and Under,10 - 40,7.265171117285055,0.5813524557289069,0.8764443653913621,1,1,3,10,0,0,0,0,3,1,1,8.467079929152625,20,,0,2,1.0787345151969554,14,369.79,1,7,24.85,161.8,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,1,0,0,27,0,0,1,0,1,4-1-1-12 - 16-5,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
1,2,0,34 - 44,12 - 16,1,5 and Under,40 - 80,11.487250730411233,1.1951875388826578,3.581487504056278,1,1,5,3,3,0,0,1,2,1,1,23.655822048919752,32,,0,4,18.784844995841308,15,564.1,0,44,17.35,755.8,1,23.3,1005.35,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,24,1,1,1,0,1,1-2-0-12 - 16-1,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
5,5,1,44 - 54,16 and Over,4,10 - 15,80 - 120,8.154338647692141,2.6822121611053826,5.8854645438478554,0,0,2,0,0,0,0,1,4,1,1,37.75230912883275,24,,1,1,9.00223067371277,12,674.94,0,18,7.05,133.2,1,29.2,508.2,1,0,0.0,0.0,1,0,0,3,1,1,0,0,1,17,1,1,1,1,1,5-5-1-16 and Over-4,0.5,0.09375,0.15,0.1725,0.5
5,2,0,34 - 44,12 - 16,2,5 - 10,40 - 80,10.82262134939276,1.3635197291049375,3.067087168198809,0,0,1,2,0,1,1,1,1,1,1,24.306314883952183,27,,1,1,27.391267563084778,15,1035.83,1,59,10.55,568,1,40.95,2324.2,1,0,0.0,0.0,1,0,0,2,1,1,1,0,0,25,1,1,1,0,1,5-2-0-12 - 16-2,0.125,0.0234375,0.0375,0.043125,0.125
1,4,1,24 - 34,6 - 12,1,5 and Under,10 - 40,17.849129699029053,1.21578534719549,1.9750089709902037,0,0,1,3,3,0,0,1,3,1,1,11.354449758977537,33,,0,2,13.59423542030063,15,499.03,0,29,4.95,127.8,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,1,1-4-1-6 - 12-1,0.5,0.09375,0.15,0.1725,0.5
1,2,1,44 - 54,12 - 16,2,5 and Under,40 - 80,0.3438871387950735,-0.19951893641326132,-0.17871833289499583,0,1,5,0,0,0,0,0,1,1,1,19.747947608433936,36,,0,4,8.393183733407296,15,376.99,1,12,5.15,61.9,1,19.25,232.65,0,0,0.0,0.0,0,0,0,4,0,0,0,0,1,18,1,1,1,0,0,1-2-1-12 - 16-2,0.047619047619047616,0.008928571428571428,0.014285714285714284,0.016428571428571428,0.047619047619047616
3,2,0,24 - 34,16 and Over,3,5 - 10,40 - 80,4.604638330456423,1.4633216822789747,1.825536463988374,0,0,1,2,2,0,0,1,2,1,0,37.77643435367424,31,,1,4,1.334973623527401,12,1136.35,0,1,1.7,1.7,1,43.05,43.05,0,1,42.85,42.85,1,1,1,3,1,1,1,1,1,15,1,1,1,1,0,3-2-0-16 and Over-3,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
5,3,0,64 and Over,16 and Over,2,5 and Under,10 - 40,16.411812400306708,1.3334750657216212,2.497900725035328,0,1,2,0,0,0,0,1,5,0,1,5.2691880578454855,39,,1,3,36.052962279102424,11,334.14,0,68,31.15,2062.75,1,34.75,2206.9,1,0,0.0,0.0,1,0,0,1,0,0,0,0,1,22,1,1,1,0,1,5-3-0-16 and Over-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
4,4,0,54 - 64,16 and Over,6,15 - 20,80 - 120,14.803456409518333,1.281597613742287,10.965479940898732,0,1,2,0,0,0,0,1,1,0,0,35.51107996879714,26,,0,1,28.63523617492309,8,116.33,0,62,22.25,1405.3,1,50.1,2932.75,1,0,0.0,0.0,1,1,1,2,0,1,0,0,1,21,1,1,1,0,1,4-4-0-16 and Over-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
5,5,1,24 and Under,12 - 16,6,5 and Under,10 - 40,15.354227721762022,0.2506981447961225,4.805195736479382,0,1,5,1,0,0,0,0,2,1,0,13.839531287216765,32,,1,3,4.652358478260289,17,308.16,1,23,5.15,122.05,1,31.65,691.05,1,0,0.0,0.0,1,0,0,1,0,0,0,0,1,16,1,1,1,0,1,5-5-1-12 - 16-6,0.07142857142857142,0.013392857142857142,0.021428571428571425,0.02464285714285714,0.07142857142857142
5,4,1,24 and Under,12 - 16,6,5 and Under,10 - 40,11.301500763983823,0.7229225206443481,1.1723944590758453,1,0,3,1,0,1,0,1,3,1,0,17.203045368672417,34,,0,3,3.873812376239685,12,235.11,1,4,2.85,17.65,1,40.5,85.95,1,1,27.7,99.3,0,1,1,2,1,1,1,1,1,18,1,1,1,1,0,5-4-1-12 - 16-6,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
1,1,1,24 - 34,12 - 16,1,5 and Under,80 - 120,16.248907172821287,7.574166302042042,6.221744018959258,1,1,2,4,1,1,2,1,1,1,1,41.142818066459235,23,,1,3,10.757671131016513,9,399.71,1,43,8.45,347.35,0,0.0,0.0,1,0,0.0,0.0,1,0,0,3,0,0,0,0,0,18,1,1,0,0,0,1-1-1-12 - 16-1,0.029411764705882353,0.005514705882352941,0.008823529411764706,0.01014705882352941,0.029411764705882353
3,5,1,24 and Under,12 - 16,2,5 and Under,10 - 40,12.66397032550856,0.2915785427509364,-0.47926162996226496,0,0,1,0,0,0,0,1,2,1,0,11.288880732311792,27,,0,1,-0.7641640727876468,9,323.25,0,6,5.35,30.65,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,3-5-1-12 - 16-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
2,4,1,24 - 34,12 - 16,5,5 - 10,10 - 40,4.045442632601852,0.6061999397190307,0.688578016010513,0,1,3,0,0,0,0,1,1,1,1,17.055422979504584,36,,0,2,10.443170803035798,3,62.03,0,12,6.85,91.95,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,1,1,0,18,1,1,1,0,0,2-4-1-12 - 16-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
3,5,0,24 - 34,6 - 12,6,5 - 10,10 - 40,8.06304388350205,0.2779315706091973,2.1751506081002105,0,0,1,10,2,0,3,1,3,1,1,6.269273266485772,29,,1,1,10.498487139700961,8,258.75,1,36,8.5,277.05,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,16,0,0,1,0,0,3-5-0-6 - 12-6,0.25,0.046875,0.075,0.08625,0.25
3,2,1,64 and Over,6 - 12,5,10 - 15,10 - 40,17.388014586282722,0.6171827770612964,1.8324518664564513,0,1,2,0,0,0,0,0,1,0,1,9.525979870538784,21,,0,3,28.50173312178945,8,223.53,0,57,23.65,1358,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,1,3-2-1-6 - 12-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
4,2,0,64 and Over,6 - 12,4,30 and Over,10 - 40,5.076998001373614,-0.07479029313275487,1.701750717555926,0,1,2,10,0,2,2,0,2,0,0,13.268066462161745,23,,0,2,39.372248040578455,11,333.02,0,72,50.75,3472.65,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,4-2-0-6 - 12-4,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
5,2,0,44 - 54,16 and Over,2,5 - 10,250 - 300,6.564939989718937,8.28614729421759,9.47966304407822,1,0,1,5,0,0,0,1,1,1,1,98.75851232514297,17,,0,1,36.00923568331616,13,1084.62,0,67,19.4,1360.15,1,79.5,5138.9,1,1,96.25,6168.85,1,1,1,4,1,1,1,1,1,20,1,1,1,1,1,5-2-0-16 and Over-2,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
3,4,0,64 and Over,12 - 16,1,25 and Over,40 - 80,2.654714294113222,0.654766409590812,1.6316366233451998,0,1,2,3,1,0,0,1,4,1,0,27.768846331166337,21,,1,1,24.774276484466103,8,270.32,0,59,13.3,768.65,1,47.4,2591.3,1,1,30.3,1804.75,1,1,0,1,1,1,1,1,0,20,1,1,1,0,0,3-4-0-12 - 16-1,0.125,0.0234375,0.0375,0.043125,0.125
3,2,0,64 and Over,6 - 12,6,30 and Over,10 - 40,3.1644972304558863,-0.21275645045936653,4.5480580272749584,0,1,2,0,0,0,0,0,3,1,1,10.087060833752698,20,,0,2,42.13614593793525,7,79.14,1,70,41.45,2877.2,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,1,3-2-0-6 - 12-6,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
4,3,0,54 - 64,16 and Over,1,5 - 10,300 and Over,8.060121353132004,9.69258912843481,23.179692515071785,0,1,2,12,1,1,0,1,4,1,1,92.01027033345032,29,,1,4,21.9771756413042,6,233.27,0,40,12.45,512.1,1,45.9,1852.05,1,1,50.6,1851.05,0,1,1,1,1,1,1,1,0,15,1,1,1,1,1,4-3-0-16 and Over-1,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
1,2,0,24 and Under,12 - 16,3,5 and Under,10 - 40,4.1879049953431124,0.1552615496921531,0.027832118977479114,1,1,5,1,1,0,0,1,1,1,0,10.73131415037388,24,,0,5,2.1197303856893566,8,296.41,1,30,9.75,253.9,0,0.0,0.0,1,1,30.6,901.05,0,1,1,2,1,1,1,1,1,8,1,1,1,0,0,1-2-0-12 - 16-3,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
1,1,1,24 - 34,12 - 16,4,5 - 10,10 - 40,-0.17529023637429597,0.0322217173948624,-0.020855569379346045,0,0,2,5,0,2,0,0,4,1,1,20.100947428881792,16,,1,2,10.64445984092859,9,252.41,1,59,14.85,938.45,1,37.35,2122.0,1,0,0.0,0.0,1,1,0,2,0,1,1,0,1,22,1,1,1,0,1,1-1-1-12 - 16-4,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
3,1,1,24 and Under,12 - 16,1,5 and Under,10 - 40,27.94167879916855,3.140456829452278,4.254569728508292,1,0,1,1,1,0,0,1,1,1,0,9.649935500713122,21,,0,3,1.9856358365544065,4,113.96,1,2,5.25,10.55,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3-1-1-12 - 16-1,0.05263157894736842,0.009868421052631578,0.015789473684210523,0.018157894736842102,0.05263157894736842
1,2,0,34 - 44,12 - 16,2,5 - 10,40 - 80,10.92675719581436,3.4839980403061888,6.158259065408581,1,1,6,4,0,1,3,1,2,1,1,41.7326843988654,16,,1,2,19.017758700964677,8,170.12,0,41,5.85,259.75,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1-2-0-12 - 16-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
1,2,0,24 - 34,16 and Over,2,5 and Under,40 - 80,8.473992687092608,0.6024261625784527,1.161910751937257,0,0,1,1,0,1,0,1,1,1,0,17.118657677442577,26,,0,5,4.068707252491304,8,291.95,1,30,9.05,271.45,1,51.0,1424.2,1,1,39.2,1085.75,1,1,0,4,1,1,1,1,1,18,1,1,1,1,0,1-2-0-16 and Over-2,0.125,0.0234375,0.0375,0.043125,0.125
5,5,1,24 and Under,16 and Over,2,5 and Under,10 - 40,7.085486991658164,0.878884536137112,1.57153565040514,1,1,3,0,0,0,0,1,6,1,0,15.079536894730182,30,,1,2,1.819236584313097,13,478.97,1,1,2.05,2.05,1,37.0,37.0,1,1,33.6,33.6,1,1,1,3,1,1,1,1,0,14,1,1,1,1,0,5-5-1-16 and Over-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
3,4,0,34 - 44,12 - 16,2,5 and Under,40 - 80,4.121130227785211,0.6762283924537639,0.8448416032651952,0,1,3,10,3,0,0,1,1,1,0,22.508302240841633,31,,0,3,2.656234680384715,10,247.17,0,3,4.2,14.05,1,32.1,63.55,1,1,22.0,31.9,0,1,1,4,1,1,1,1,0,24,1,0,0,0,0,3-4-0-12 - 16-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
3,3,0,24 - 34,16 and Over,1,5 and Under,40 - 80,15.112681167742029,5.355496977513382,4.994649460574078,1,1,6,1,0,0,0,1,1,1,1,34.50899242101336,35,,1,2,12.320458522273292,8,302.07,1,47,20.45,848.4,1,23.5,1151.9,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,17,1,1,1,0,1,3-3-0-16 and Over-1,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
2,1,0,64 and Over,6 - 12,2,5 - 10,10 - 40,13.598103673194554,1.3362265370575086,-0.12216822964786889,0,1,2,0,0,0,0,1,3,1,1,5.503499270297135,20,,1,3,32.850649369541536,14,189.42,0,69,16.95,1167.7,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,2-1-0-6 - 12-2,0.05263157894736842,0.009868421052631578,0.015789473684210523,0.018157894736842102,0.05263157894736842
2,1,0,44 - 54,6 - 12,6,10 - 15,40 - 80,6.221107477844204,0.6923182487788003,2.4436938213166624,0,1,4,7,0,0,0,1,3,1,1,21.092997085793755,20,,1,4,27.939586327281482,18,856.85,1,62,17.45,1143.85,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,16,0,0,1,0,0,2-1-0-6 - 12-6,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
2,3,0,34 - 44,6 - 12,6,15 - 20,80 - 120,17.247226454644675,3.9361883121286656,11.449468211647455,0,1,5,0,0,0,0,1,3,1,1,40.43698642143367,14,,0,4,18.560354935107185,8,197.78,0,66,37.2,2504.55,0,0.0,0.0,1,0,0.0,0.0,1,0,1,1,1,1,1,1,1,24,1,0,1,0,1,2-3-0-6 - 12-6,0.25,0.046875,0.075,0.08625,0.25
3,5,1,24 - 34,12 - 16,2,5 and Under,10 - 40,11.454158264700983,2.390703082594391,3.3777444960821112,1,1,3,0,0,0,0,0,1,1,0,15.106568841604195,30,,1,3,7.870745811615486,7,157.96,1,13,9.75,138,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,0,1,1,0,12,0,0,0,0,0,3-5-1-12 - 16-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
5,3,0,34 - 44,16 and Over,2,5 and Under,10 - 40,12.068070797323726,1.753999472251724,2.760084517377832,1,1,6,3,3,0,0,1,1,1,0,12.62004025547749,29,,1,1,3.7484242723666417,9,345.87,1,7,3.65,32.05,1,33.9,201.35,0,0,0.0,0.0,0,0,1,3,1,0,0,1,1,20,1,1,1,0,0,5-3-0-16 and Over-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
4,4,0,24 - 34,16 and Over,3,5 and Under,10 - 40,7.370524487478643,-0.5954891479350665,2.9673288229253485,0,0,1,11,1,1,0,0,1,1,0,14.910679744722007,25,,0,1,12.926859741015999,11,543.97,0,35,8.0,284.15,1,18.8,656.75,1,0,0.0,0.0,1,0,0,3,0,0,0,0,1,27,1,1,1,0,0,4-4-0-16 and Over-3,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
4,4,0,54 - 64,12 - 16,6,15 - 20,80 - 120,8.613391805035176,0.4716552028769562,5.68561227054285,0,0,1,7,0,0,0,0,3,1,1,56.289679032351934,22,,0,2,5.849511621167084,9,458.3,1,4,4.95,24.85,1,35.0,108.05,1,1,24.15,73.15,0,0,1,1,1,1,1,1,1,23,1,0,1,0,0,4-4-0-12 - 16-6,0.125,0.0234375,0.0375,0.043125,0.125
2,1,0,24 and Under,12 - 16,1,5 and Under,10 - 40,22.507376074283854,1.2021943132448811,6.518407162434198,1,1,4,3,0,0,0,1,3,1,1,25.455492038327343,18,,1,1,4.333815651373238,10,463.59,1,14,4.6,53.45,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,24,0,0,1,0,0,2-1-0-12 - 16-1,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
4,3,0,44 - 54,6 - 12,6,15 - 20,120 - 160,-1.7489752472279818,0.03633256070315564,-1.0243325207628875,0,1,2,0,0,0,0,1,3,1,1,84.32347478837892,28,,1,1,21.38386851852397,10,554.45,0,63,28.9,1805.55,1,33.45,2052.7,1,0,0.0,0.0,1,0,0,0,0,1,0,1,0,20,0,1,1,1,0,4-3-0-6 - 12-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
4,3,0,24 and Under,6 - 12,4,5 and Under,10 - 40,25.91455469195335,0.7268518136717086,3.6744565515961902,1,0,3,2,0,1,1,0,3,1,0,10.010356700327053,23,,0,5,1.4480921553586117,12,185.2,1,7,3.55,18.5,0,0.0,0.0,1,0,0.0,0.0,0,0,1,0,1,1,1,1,1,23,1,0,1,0,0,4-3-0-6 - 12-4,0.5,0.09375,0.15,0.1725,0.5
5,5,0,24 and Under,6 - 12,1,5 and Under,10 - 40,2.728730222441599,-0.5017731661600984,4.1050842370849185,1,1,4,7,0,0,0,0,2,0,1,8.23857825555488,37,,1,3,1.1202171889000758,11,241.52,1,13,10.7,141.65,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,0,1,1,0,16,0,0,0,0,0,5-5-0-6 - 12-1,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
4,5,0,44 - 54,16 and Over,2,5 and Under,40 - 80,1.321593697113585,-0.6151705295211184,-0.6474716133607356,0,0,4,1,1,0,0,1,2,1,0,43.635471045900225,28,,1,4,6.599992539778784,14,236.46,1,7,3.8,25.25,1,31.35,179.5,0,1,24.85,162.1,1,0,1,0,1,1,1,1,0,24,0,1,0,0,0,4-5-0-16 and Over-2,0.125,0.0234375,0.0375,0.043125,0.125
5,2,1,24 - 34,6 - 12,1,5 - 10,10 - 40,1.3657443835763883,-0.2409579107606892,1.629347681547554,0,1,4,9,0,0,0,1,2,1,1,14.010545371231546,23,,1,3,10.531741432692053,9,1050.97,0,37,15.3,560.15,1,30.9,1137.45,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,35,1,0,1,0,0,5-2-1-6 - 12-1,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
4,5,0,44 - 54,16 and Over,2,5 and Under,10 - 40,16.29949305283671,0.805005964364178,6.838722911523628,1,0,1,0,0,0,0,1,2,1,0,16.411894909008577,20,,0,3,13.757111079973846,7,111.9,0,25,6.85,188.15,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,22,1,0,1,0,1,4-5-0-16 and Over-2,0.125,0.0234375,0.0375,0.043125,0.125
5,5,1,24 - 34,6 - 12,2,5 and Under,10 - 40,14.18607723409445,-0.42556524754317193,1.381522929781704,1,1,2,0,0,0,0,1,7,1,1,10.167829178218172,35,,0,4,2.2745376719843864,12,466.55,1,10,4.55,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,1,1,1,17,1,1,1,0,0,5-5-1-6 - 12-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
1,1,1,64 and Over,6 - 12,2,10 - 15,10 - 40,6.176585454906062,1.2818554740421788,1.188712920944159,0,1,2,2,2,0,0,0,3,1,1,12.8177180244468,21,,0,3,1.7442857019531923,13,466.91,0,13,7.8,101.65,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,1-1-1-6 - 12-2,0.037037037037037035,0.006944444444444444,0.01111111111111111,0.012777777777777777,0.037037037037037035
5,4,1,54 - 64,16 and Over,3,15 - 20,80 - 120,7.083042691669316,2.49247834717422,1.3986882291743394,0,1,2,0,0,0,0,1,3,1,0,52.07331417824444,28,,1,4,33.9205293677392,7,305.87,0,70,26.25,1868.7,1,32.2,2215.8,1,0,0.0,0.0,1,0,0,1,0,0,0,1,0,23,1,1,0,0,1,5-4-1-16 and Over-3,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
5,3,1,54 - 64,16 and Over,2,5 and Under,10 - 40,15.833875236454737,1.8826588443552197,2.282057406947314,0,1,3,0,0,0,0,1,3,0,0,14.29166808761067,13,,1,1,14.559075442607389,12,587.95,0,42,8.1,358.7,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,16,0,0,0,0,1,5-3-1-16 and Over-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
1,1,1,34 - 44,12 - 16,1,5 and Under,40 - 80,10.199407725964123,1.134178696651958,2.3371455468007682,0,0,2,10,0,3,0,0,3,1,1,15.268487772179144,26,,1,1,0.6735580579795309,9,261.32,0,4,4.0,19.85,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,0,26,1,0,1,0,0,1-1-1-12 - 16-1,0.029411764705882353,0.005514705882352941,0.008823529411764706,0.01014705882352941,0.029411764705882353
2,3,1,34 - 44,6 - 12,1,5 - 10,40 - 80,18.36113015521955,7.813846594146181,5.287564621024772,0,0,1,0,0,0,0,0,1,1,0,49.288200172801815,26,,0,5,22.145992062735772,15,583.06,0,69,46.2,3117.95,1,25.25,1740.85,1,0,0.0,0.0,1,0,0,4,0,0,0,0,1,27,1,1,1,0,1,2-3-1-6 - 12-1,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
